signal_date,stage,board,samples,hits
20260616,3.0,SH_MAIN,1,0.0
20260617,2.0,SH_MAIN,6,2.0
20260617,2.0,SZ_MAIN,3,2.0
20260617,3.0,SH_MAIN,7,1.0
20260617,3.0,SZ_MAIN,3,0.0
20260618,2.0,SH_MAIN,2,0.0
20260618,2.0,SZ_MAIN,4,1.0
20260618,3.0,SH_MAIN,2,2.0
20260618,3.0,SZ_MAIN,2,0.0
20260622,2.0,SH_MAIN,7,2.0
20260622,2.0,SZ_MAIN,11,3.0
20260622,3.0,SZ_MAIN,1,0.0
20260623,2.0,SH_MAIN,9,2.0
20260623,2.0,SZ_MAIN,5,0.0
20260623,3.0,SH_MAIN,2,1.0
20260623,3.0,SZ_MAIN,3,2.0
20260624,2.0,SH_MAIN,2,1.0
20260624,2.0,SZ_MAIN,5,0.0
20260624,3.0,SH_MAIN,2,0.0
20260625,2.0,SH_MAIN,7,0.0
20260625,2.0,SZ_MAIN,7,1.0
20260625,3.0,SH_MAIN,1,1.0
20260626,2.0,SH_MAIN,3,1.0
20260626,2.0,SZ_MAIN,2,0.0
20260626,3.0,SZ_MAIN,1,0.0
20260629,2.0,SH_MAIN,5,1.0
20260629,2.0,SZ_MAIN,2,0.0
20260629,3.0,SH_MAIN,1,0.0
20260630,2.0,SH_MAIN,9,1.0
20260630,2.0,SZ_MAIN,9,2.0
20260630,3.0,SH_MAIN,1,0.0
20260701,2.0,SH_MAIN,6,1.0
20260701,2.0,SZ_MAIN,10,0.0
20260701,3.0,SH_MAIN,1,0.0
20260701,3.0,SZ_MAIN,2,1.0
20260702,2.0,SH_MAIN,7,3.0
20260702,2.0,SZ_MAIN,8,0.0
20260702,3.0,SH_MAIN,1,0.0
20260703,2.0,SH_MAIN,5,0.0
20260703,2.0,SZ_MAIN,5,0.0
20260703,3.0,SH_MAIN,3,2.0
20260706,2.0,SH_MAIN,1,0.0
20260706,2.0,SZ_MAIN,4,0.0
20260707,2.0,SH_MAIN,3,1.0
20260708,2.0,SH_MAIN,1,0.0
20260708,2.0,SZ_MAIN,4,1.0
20260708,3.0,SH_MAIN,1,0.0
20260709,2.0,SH_MAIN,1,0.0
20260709,2.0,SZ_MAIN,2,0.0
20260709,3.0,SZ_MAIN,1,0.0
20260710,2.0,SH_MAIN,2,1.0
20260710,2.0,SZ_MAIN,7,2.0
20260713,2.0,SH_MAIN,5,1.0
20260713,2.0,SZ_MAIN,1,0.0
20260713,3.0,SH_MAIN,1,0.0
20260713,3.0,SZ_MAIN,2,0.0
20260714,2.0,SH_MAIN,2,1.0
20260714,2.0,SZ_MAIN,2,1.0
20260714,3.0,SH_MAIN,1,1.0
20260715,2.0,SH_MAIN,9,1.0
20260715,2.0,SZ_MAIN,2,0.0
20260715,3.0,SH_MAIN,1,0.0
20260715,3.0,SZ_MAIN,1,0.0
20260716,2.0,SH_MAIN,2,1.0
20260716,2.0,SZ_MAIN,5,1.0
20260716,3.0,SH_MAIN,1,1.0
20260717,2.0,SH_MAIN,1,0.0
20260717,2.0,SZ_MAIN,3,1.0
20260717,3.0,SH_MAIN,1,0.0
20260717,3.0,SZ_MAIN,1,0.0
20260720,2.0,SH_MAIN,5,1.0
20260720,2.0,SZ_MAIN,2,0.0
20260720,3.0,SZ_MAIN,1,1.0
20260721,2.0,SZ_MAIN,3,1.0
20260721,3.0,SH_MAIN,1,1.0
20260722,2.0,SH_MAIN,4,1.0
20260722,2.0,SZ_MAIN,4,3.0
20260722,3.0,SZ_MAIN,1,1.0
20260723,2.0,SH_MAIN,5,0.0
20260723,2.0,SZ_MAIN,3,1.0
20260723,3.0,SH_MAIN,1,1.0
20260723,3.0,SZ_MAIN,3,1.0
20260724,2.0,SH_MAIN,4,1.0
20260724,2.0,SZ_MAIN,9,1.0
20260724,3.0,SZ_MAIN,1,0.0
20260727,2.0,SH_MAIN,2,0.0
20260727,2.0,SZ_MAIN,1,1.0
20260727,3.0,SH_MAIN,1,0.0
20260727,3.0,SZ_MAIN,1,1.0
20260728,2.0,SH_MAIN,5,1.0
20260728,2.0,SZ_MAIN,8,3.0
20260728,3.0,SZ_MAIN,1,0.0
20260729,2.0,SH_MAIN,4,1.0
20260729,2.0,SZ_MAIN,2,0.0
20260729,3.0,SH_MAIN,1,1.0
20260729,3.0,SZ_MAIN,3,1.0
20260730,2.0,SH_MAIN,3,0.0
20260730,2.0,SZ_MAIN,2,1.0
20260730,3.0,SH_MAIN,1,1.0
20260731,2.0,SH_MAIN,3,0.0
20260731,2.0,SZ_MAIN,1,0.0
20260731,3.0,SZ_MAIN,1,1.0
20260803,2.0,SH_MAIN,3,1.0
20260803,2.0,SZ_MAIN,11,6.0
20260804,2.0,SH_MAIN,4,1.0
20260804,2.0,SZ_MAIN,6,0.0
20260804,3.0,SH_MAIN,1,0.0
20260804,3.0,SZ_MAIN,6,2.0
20260805,2.0,SH_MAIN,10,4.0
20260805,2.0,SZ_MAIN,17,5.0
20260805,3.0,SH_MAIN,1,1.0
20260806,2.0,SH_MAIN,4,1.0
20260806,2.0,SZ_MAIN,3,1.0
20260806,3.0,SH_MAIN,4,2.0
20260806,3.0,SZ_MAIN,5,3.0
20260807,2.0,SH_MAIN,3,1.0
20260807,2.0,SZ_MAIN,3,1.0
20260807,3.0,SH_MAIN,1,0.0
20260807,3.0,SZ_MAIN,1,0.0
20260810,2.0,SH_MAIN,3,2.0
20260810,2.0,SZ_MAIN,4,0.0
20260810,3.0,SH_MAIN,1,1.0
20260810,3.0,SZ_MAIN,1,0.0
20260811,2.0,SH_MAIN,6,3.0
20260811,2.0,SZ_MAIN,5,3.0
20260811,3.0,SH_MAIN,2,1.0
